X;Y;Unique Squirrel ID;Hectare;Shift;Date;Hectare Squirrel Number;Age;Primary Fur Color;Highlight Fur Color;Combination of Primary and Highlight Color;Color notes;Location;Above Ground Sighter Measurement;Specific Location;Running;Chasing;Climbing;Eating;Foraging;Other Activities;Kuks;Quaas;Moans;Tail flags;Tail twitches;Approaches;Indifferent;Runs from;Other Interactions;Lat/Long
-739.679.309.130.266;407.792.437.838.039;17E-AM-1017-04;17E;AM;10172018;4;Adult;Gray;;Gray+;;Ground Plane;FALSE;Shore;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9679309130266 40.779243783803906)
-739.564.079.273.261;407.939.340.053.805;36F-AM-1017-02;36F;AM;10172018;2;Adult;Gray;Cinnamon;Gray+Cinnamon;Cinnamon on shoulders;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9564079273261 40.7939340053805)
-739.798.390.387.307;407.700.761.090.896;3A-PM-1017-07;03A;PM;10172018;7;Adult;Cinnamon;White;Cinnamon+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;POINT (-73.9798390387307 40.7700761090896)
-739.515.907.796.216;407.952.684.235.477;40H-AM-1017-02;40H;AM;10172018;2;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.95159077962161 40.7952684235477)
-739.716.271.494.641;407.796.462.634.184;16B-PM-1017-02;16B;PM;10172018;2;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;TRUE;TRUE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9716271494641 40.7796462634184)
-73.960.237.785.199;407.907.831.607.574;32E-PM-1017-16;32E;PM;10172018;16;Adult;Black;;Black+;;Ground Plane;FALSE;rocky outcrop;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.960237785199 40.7907831607574)
-739.573.477.643.797;407.971.734.060.509;39C-AM-1017-01;39C;AM;10172018;1;Adult;Gray;;Gray+;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9573477643797 40.7971734060509)
-73.959.070.754.026;407.906.675.143.413;32E-PM-1017-07;32E;PM;10172018;7;Adult;Gray;;Gray+;;Ground Plane;FALSE;treed area;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.959070754026 40.7906675143413)
-739.696.762.034.757;407.704.883.494.264;8H-AM-1017-02;08H;AM;10172018;2;Adult;Gray;Cinnamon;Gray+Cinnamon;;Above Ground;7;root bed of tree;TRUE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9696762034757 40.7704883494264)
-739.667.206.046.912;407.779.993.565.098;17G-PM-1017-04;17G;PM;10172018;4;Adult;Gray;White;Gray+White;;Above Ground;10;tree & ground;TRUE;TRUE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9667206046912 40.7779993565098)
-739.634.835.346.077;407.918.244.310.746;31A-PM-1017-03;31A;PM;10172018;3;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9634835346077 40.7918244310746)
-739.590.868.748.584;407.906.047.630.418;32E-PM-1017-09;32E;PM;10172018;9;Adult;Gray;;Gray+;;Ground Plane;FALSE;treed area;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9590868748584 40.7906047630418)
-739.707.937.464.541;407.725.282.708.448;10G-PM-1017-07;10G;PM;10172018;7;Adult;Black;White;Black+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;traveling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9707937464541 40.7725282708448)
-739.677.751.507.448;407.790.990.066.658;17E-AM-1017-11;17E;AM;10172018;11;Adult;Gray;;Gray+;;Ground Plane;FALSE;Shore;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9677751507448 40.7790990066658)
-739.651.817.987.035;407.819.082.838.334;21E-AM-1017-01;21E;AM;10172018;1;Adult;Gray;White;Gray+White;;Above Ground;3;Climbs small tree;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;walks from;POINT (-73.9651817987035 40.7819082838334)
-739.798.005.188.704;407.691.868.791.734;3A-PM-1017-01;03A;PM;10172018;1;Adult;Cinnamon;Gray;Cinnamon+Gray;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;POINT (-73.97980051887042 40.7691868791734)
-739.744.387.347.626;407.776.953.143.835;13A-AM-1017-03;13A;AM;10172018;3;Adult;Cinnamon;;Cinnamon+;;;;;FALSE;TRUE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9744387347626 40.7776953143835)
-739.773.083.616.259;407.710.535.931.636;6B-PM-1017-01;06B;PM;10172018;1;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;digging;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;POINT (-73.9773083616259 40.7710535931636)
-739.636.476.467.218;407.775.556.986.702;18I-AM-1017-01;18I;AM;10172018;1;Adult;Cinnamon;Black;Cinnamon+Black;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9636476467218 40.7775556986702)
-739.711.582.199.102;407.783.674.409.485;15C-PM-1017-05;15C;PM;10172018;5;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;TRUE;;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;;POINT (-73.9711582199102 40.7783674409485)
-739.564.741.038.174;407.938.845.572.816;36F-AM-1017-03;36F;AM;10172018;3;Adult;Gray;Cinnamon;Gray+Cinnamon;Cinnamon on shoulders;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;runs from (me);POINT (-73.9564741038174 40.7938845572816)
-739.677.146.741.772;407.788.231.332.337;17E-AM-1017-07;17E;AM;10172018;7;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;TRUE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9677146741772 40.7788231332337)
-739.664.986.446.294;40.778.308.334.318;17G-PM-1017-02;17G;PM;10172018;2;Adult;Gray;;Gray+;;Above Ground;15;;TRUE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9664986446294 40.778308334318)
-739.614.902.429.282;407.891.282.017.625;30D-AM-1017-01;30D;AM;10172018;1;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9614902429282 40.7891282017625)
-739.801.971.465.604;407.697.081.749.827;3A-PM-1017-04;03A;PM;10172018;4;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;POINT (-73.9801971465604 40.7697081749827)
-739.707.498.430.394;407.723.724.480.959;10G-PM-1017-09;10G;PM;10172018;9;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;TRUE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9707498430394 40.7723724480959)
-739.716.736.557.408;407.749.333.494.336;12E-AM-1017-07;12E;AM;10172018;7;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;TRUE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;;POINT (-73.9716736557408 40.7749333494336)
-739.713.070.217.071;407.753.795.014.815;12E-AM-1017-05;12E;AM;10172018;5;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9713070217071 40.7753795014815)
-739.625.205.538.171;407.810.785.055.136;21H-AM-1017-01;21H;AM;10172018;1;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9625205538171 40.7810785055136)
-739.705.254.801;407.763.606.494.306;13E-AM-1017-03;13E;AM;10172018;3;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;TRUE;;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;acknowledges;POINT (-73.9705254801 40.7763606494306)
-739.642.397.829.547;407.918.992.406.575;31A-PM-1017-02;31A;PM;10172018;2;Adult;Cinnamon;White;Cinnamon+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.96423978295472 40.7918992406575)
-739.703.816.112.358;407.773.846.065.919;15D-PM-1017-02;15D;PM;10172018;2;Adult;Gray;Cinnamon;Gray+Cinnamon;;Above Ground;1;;FALSE;FALSE;TRUE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9703816112358 40.7773846065919)
-739.655.238.539.833;407.815.633.947.684;21E-AM-1017-03;21E;AM;10172018;3;Adult;Gray;;Gray+;;Above Ground;7;;FALSE;TRUE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9655238539833 40.7815633947684)
-739.699.513.151.755;407.722.062.991.044;10G-PM-1017-05;10G;PM;10172018;5;Juvenile;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9699513151755 40.7722062991044)
-739.589.698.681.439;407.906.520.520.417;32E-PM-1017-06;32E;PM;10172018;6;Adult;Gray;;Gray+;;Ground Plane;FALSE;treed area;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9589698681439 40.7906520520417)
-739.801.899.519.657;407.695.777.009.264;3A-PM-1017-02;03A;PM;10172018;2;Adult;Cinnamon;White;Cinnamon+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9801899519657 40.7695777009264)
-739.714.952.092.767;407.748.063.281.815;12E-AM-1017-02;12E;AM;10172018;2;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9714952092767 40.7748063281815)
-739.692.846.326.638;407.841.049.008.492;22A-PM-1017-02;22A;PM;10172018;2;Juvenile;Gray;;Gray+;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9692846326638 40.7841049008492)
-739.603.471.161.869;407.906.003.311.747;32E-PM-1017-15;32E;PM;10172018;15;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9603471161869 40.7906003311747)
-739.652.134.469.963;407.803.438.278.765;19F-PM-1017-05;19F;PM;10172018;5;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;TRUE;TRUE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;;POINT (-73.9652134469963 40.7803438278765)
-739.711.751.356.843;407.752.422.758.202;12E-AM-1017-06;12E;AM;10172018;6;Juvenile;Gray;Cinnamon;Gray+Cinnamon;;Above Ground;2;;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9711751356843 40.7752422758202)
-739.748.318.777.506;407.771.821.378.056;13A-AM-1017-05;13A;AM;10172018;5;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9748318777506 40.7771821378056)
-739.596.271.142.953;407.906.612.313.673;32E-PM-1017-12;32E;PM;10172018;12;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9596271142953 40.7906612313673)
-739.705.704.527.481;407.762.853.012.151;13E-AM-1017-06;13E;AM;10172018;6;Adult;Gray;;Gray+;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9705704527481 40.7762853012151)
-739.590.074.024.938;407.907.059.424.675;32E-PM-1017-05;32E;PM;10172018;5;Adult;Gray;;Gray+;;Ground Plane;FALSE;treed area;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9590074024938 40.7907059424675)
-73.956.863.563.379;407.986.418.851.147;41C-AM-1017-01;41C;AM;10172018;1;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.95686356337902 40.7986418851147)
-739.676.314.068.477;407.788.030.406.918;17E-AM-1017-08;17E;AM;10172018;8;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;TRUE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9676314068477 40.7788030406918)
-739.518.008.149.564;407.953.738.093.588;40H-AM-1017-01;40H;AM;10172018;1;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;base of tree;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9518008149564 40.7953738093588)
-739.693.159.934.697;407.831.212.338.295;21B-PM-1017-03;21B;PM;10172018;3;Juvenile;Cinnamon;White;Cinnamon+White;;Above Ground;1;;FALSE;TRUE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9693159934697 40.7831212338295)
-739.653.311.136.561;40.780.193.490.343;19F-PM-1017-07;19F;PM;10172018;7;Adult;Cinnamon;Gray;Cinnamon+Gray;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9653311136561 40.78019349034301)
-739.728.797.531.377;407.786.733.148.687;15B-PM-1017-01;15B;PM;10172018;1;;Gray;;Gray+;;Above Ground;20;in tree;FALSE;FALSE;TRUE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9728797531377 40.7786733148687)
-739.712.265.022.781;407.783.790.991.192;15C-PM-1017-04;15C;PM;10172018;4;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;POINT (-73.9712265022781 40.7783790991192)
-73.956.806.913.988;407.987.736.900.857;41C-AM-1017-06;41C;AM;10172018;6;Adult;Gray;;Gray+;;Above Ground;4;;FALSE;FALSE;TRUE;FALSE;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.956806913988 40.7987736900857)
-739.528.937.660.465;407.922.919.074.537;36I-AM-1017-01;36I;AM;10172018;1;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;runs from (me!)—from a pretty big distance;POINT (-73.9528937660465 40.7922919074537)
-739.693.504.617.353;407.830.678.709.405;21B-PM-1017-02;21B;PM;10172018;2;Juvenile;Cinnamon;White;Cinnamon+White;;Above Ground;1;;FALSE;TRUE;FALSE;FALSE;FALSE;;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;stood on hind legs with front legs on the chest;POINT (-73.9693504617353 40.7830678709405)
-739.565.549.485.301;407.989.823.714.955;41C-AM-1017-03;41C;AM;10172018;3;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9565549485301 40.7989823714955)
-739.704.790.263.224;407.762.270.645.666;13E-AM-1017-01;13E;AM;10172018;1;Adult;Gray;;Gray+;;Ground Plane;FALSE;in middle of path;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9704790263224 40.7762270645666)
-73.957.138.794.884;407.985.389.822.719;40C-AM-1017-03;40C;AM;10172018;3;Adult;Gray;White;Gray+White;;;;;TRUE;TRUE;TRUE;FALSE;FALSE;chasing (#4),digging;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.957138794884 40.7985389822719)
-739.635.838.951.472;407.917.524.619.792;31B-AM-1017-02;31B;AM;10172018;2;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9635838951472 40.7917524619792)
-739.667.694.439.895;407.779.501.809.095;17G-PM-1017-03;17G;PM;10172018;3;Adult;Gray;White;Gray+White;;Above Ground;10;tree & ground;TRUE;TRUE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9667694439895 40.7779501809095)
-739.706.041.173.545;407.780.152.784.804;15D-PM-1017-05;15D;PM;10172018;5;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9706041173545 40.7780152784804)
-739.702.382.274.798;407.721.754.848.905;10G-PM-1017-03;10G;PM;10172018;3;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9702382274798 40.7721754848905)
-739.567.255.763.265;407.936.331.899.263;36F-AM-1017-05;36F;AM;10172018;5;Adult;Gray;White;Gray+White;;Above Ground;8;;FALSE;FALSE;FALSE;FALSE;FALSE;staying very still to avoid two very curious dogs on the ground;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;petrified,frozen (tail over its back,frozen);POINT (-73.9567255763265 40.7936331899263)
-739.651.541.395.415;407.798.283.208.748;19G-PM-1017-01;19G;PM;10172018;1;Adult;Cinnamon;White;Cinnamon+White;;Above Ground;12;;FALSE;FALSE;FALSE;FALSE;FALSE;watching;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;POINT (-73.9651541395415 40.7798283208748)
-739.658.203.999.388;407.775.874.026.824;17G-PM-1017-01;17G;PM;10172018;1;Adult;Gray;;Gray+;;Ground Plane;FALSE;base of tree;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9658203999388 40.7775874026824)
-739.693.462.354.257;407.764.444.385.452;14E-PM-1017-01;14E;PM;10172018;1;Juvenile;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9693462354257 40.7764444385452)
-739.701.182.454.818;407.772.805.500.871;15D-PM-1017-03;15D;PM;10172018;3;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9701182454818 40.7772805500871)
-739.596.251.284.566;407.916.254.797.561;33D-AM-1017-05;33D;AM;10172018;5;Adult;Black;;Black+;;Above Ground;5;;FALSE;FALSE;TRUE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.9596251284566 40.7916254797561)
-739.648.831.611.629;407.801.326.414.973;19G-PM-1017-02;19G;PM;10172018;2;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;patting ground;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;;POINT (-73.9648831611629 40.7801326414973)
-739.767.317.539.505;407.717.600.450.632;6B-PM-1017-05;06B;PM;10172018;5;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;TRUE;TRUE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9767317539505 40.7717600450632)
-739.573.656.523.498;407.979.754.563.974;40C-AM-1017-01;40C;AM;10172018;1;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;TRUE;FALSE;FALSE;FALSE;chasing (#2);FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9573656523498 40.7979754563974)
-739.593.410.965.431;407.923.134.010.383;33D-AM-1017-08;33D;AM;10172018;8;Adult;Black;;Black+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9593410965431 40.7923134010383)
-739.594.446.018.346;407.917.800.352.042;33D-AM-1017-06;33D;AM;10172018;6;Adult;Black;;Black+;;Above Ground;10;;FALSE;FALSE;TRUE;FALSE;FALSE;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;runs from (ran into hole in tree trunk);POINT (-73.9594446018346 40.7917800352042)
-739.711.607.544.742;40.774.988.247.642;12E-AM-1017-04;12E;AM;10172018;4;Adult;Gray;;Gray+;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9711607544742 40.774988247642)
-73.965.596.981.561;407.797.738.845.824;19F-PM-1017-02;19F;PM;10172018;2;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.965596981561 40.7797738845824)
-739.712.863.172.608;40.774.698.758.184;12E-AM-1017-01;12E;AM;10172018;1;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9712863172608 40.774698758184)
-739.737.247.632.185;407.759.469.280.872;12C-PM-1017-01;12C;PM;10172018;1;Juvenile;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;TRUE;FALSE;digging/burying,drinking from lake;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.9737247632185 40.7759469280872)
-739.567.801.028.221;407.960.096.659.564;38D-AM-1017-01;38D;AM;10172018;1;;;;+;;Above Ground;30;;FALSE;FALSE;FALSE;FALSE;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9567801028221 40.7960096659564)
-739.727.310.397.798;407.787.016.773.517;15B-PM-1017-02;15B;PM;10172018;2;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;tree;FALSE;FALSE;TRUE;TRUE;TRUE;digging,chewing on tree—has nut in mouth!;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.97273103977982 40.7787016773517)
-739.675.309.175.947;407.788.649.926.486;17E-AM-1017-09;17E;AM;10172018;9;Adult;Gray;;Gray+;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9675309175947 40.7788649926486)
-739.587.183.039.085;407.909.209.137.969;32E-PM-1017-02;32E;PM;10172018;2;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9587183039085 40.7909209137969)
-739.594.204.646.985;407.905.923.765.213;32E-PM-1017-11;32E;PM;10172018;11;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9594204646985 40.7905923765213)
